timestamp,run_id,game_number,agent1,agent2,winner,agent1_hand_size,agent2_hand_size,num_turns,seed
2026-02-25T10:05:07.559631,20260225_095826,270,Cautious,Aggressive,Aggressive,0,0,500,97027
2026-02-25T10:05:07.559865,20260225_095826,271,Cautious,Hoarder,Hoarder,0,0,500,805758
2026-02-25T10:05:07.560126,20260225_095826,272,SmartWorm,Adaptive,SmartWorm,0,0,500,969245
2026-02-25T10:05:07.560343,20260225_095826,273,Cautious,Adaptive,Cautious,0,0,500,898308
2026-02-25T10:05:07.560607,20260225_095826,274,Greedy,SmartWorm,SmartWorm,0,0,500,303925
2026-02-25T10:05:07.560861,20260225_095826,275,Strategic,Cautious,Strategic,0,0,500,918854
2026-02-25T10:05:07.561110,20260225_095826,276,Aggressive,SmartWorm,Aggressive,0,0,500,677068
2026-02-25T10:05:07.561372,20260225_095826,277,Greedy,Aggressive,Aggressive,0,0,500,932307
2026-02-25T10:05:07.561626,20260225_095826,278,Strategic,Aggressive,Aggressive,0,0,500,509126
2026-02-25T10:05:07.561922,20260225_095826,279,Adaptive,Strategic,Strategic,0,0,500,339504
2026-02-25T10:05:07.562178,20260225_095826,280,Strategic,Greedy,Greedy,0,0,500,138091
2026-02-25T10:05:07.562437,20260225_095826,281,Aggressive,Strategic,Strategic,0,0,500,489513
2026-02-25T10:05:07.562679,20260225_095826,282,Greedy,Aggressive,Greedy,0,0,500,151559
2026-02-25T10:05:07.562907,20260225_095826,283,SmartWorm,Cautious,Cautious,0,0,500,239736
2026-02-25T10:05:07.563145,20260225_095826,284,Adaptive,Greedy,Greedy,0,0,500,924910
2026-02-25T10:05:07.563410,20260225_095826,285,SmartWorm,Cautious,SmartWorm,0,0,500,257350
2026-02-25T10:05:07.563664,20260225_095826,286,Adaptive,SmartWorm,Adaptive,0,0,500,340498
2026-02-25T10:05:07.563938,20260225_095826,287,Hoarder,Strategic,Hoarder,0,0,500,484171
2026-02-25T10:05:07.564146,20260225_095826,288,Hoarder,Aggressive,Hoarder,0,0,500,626618
2026-02-25T10:05:07.564422,20260225_095826,289,Cautious,SmartWorm,SmartWorm,0,0,500,834949
2026-02-25T10:05:07.564685,20260225_095826,290,Cautious,Greedy,Greedy,0,0,500,193640
2026-02-25T10:05:07.565064,20260225_095826,291,SmartWorm,Hoarder,SmartWorm,0,0,500,147892
2026-02-25T10:05:07.565290,20260225_095826,292,Greedy,SmartWorm,Greedy,0,0,500,3882
2026-02-25T10:05:07.565591,20260225_095826,293,Cautious,SmartWorm,Cautious,0,0,500,194038
2026-02-25T10:05:07.565809,20260225_095826,294,Greedy,Strategic,Greedy,0,0,500,757975
2026-02-25T10:05:07.566051,20260225_095826,295,Strategic,Aggressive,Strategic,0,0,500,749620
2026-02-25T10:05:07.566269,20260225_095826,296,Greedy,Hoarder,Hoarder,0,0,500,929472
2026-02-25T10:05:07.566498,20260225_095826,297,Greedy,Adaptive,Adaptive,0,0,500,555229
2026-02-25T10:05:07.566765,20260225_095826,298,Aggressive,SmartWorm,Aggressive,0,0,500,667426
2026-02-25T10:05:07.566991,20260225_095826,299,Cautious,Hoarder,Cautious,0,0,500,799537
2026-02-25T10:05:07.567257,20260225_095826,300,Cautious,Strategic,Cautious,0,0,500,234507
2026-02-25T10:05:07.567512,20260225_095826,301,Adaptive,Aggressive,Aggressive,0,0,500,478194
2026-02-25T10:05:07.567756,20260225_095826,302,Aggressive,Cautious,Cautious,0,0,500,997353
2026-02-25T10:05:07.568002,20260225_095826,303,Aggressive,Cautious,Cautious,0,0,500,676665
2026-02-25T10:05:07.568340,20260225_095826,304,Cautious,Adaptive,Adaptive,0,0,500,137872
2026-02-25T10:05:07.568573,20260225_095826,305,Greedy,Aggressive,Greedy,0,0,500,871008
2026-02-25T10:05:07.568825,20260225_095826,306,SmartWorm,Aggressive,Aggressive,0,0,500,855730
2026-02-25T10:05:07.569129,20260225_095826,307,Cautious,SmartWorm,SmartWorm,0,0,500,627638
2026-02-25T10:05:07.569362,20260225_095826,308,SmartWorm,Strategic,SmartWorm,0,0,500,693584
2026-02-25T10:05:07.569576,20260225_095826,309,Cautious,Greedy,Cautious,0,0,500,885384
2026-02-25T10:05:07.569831,20260225_095826,310,Strategic,Adaptive,Adaptive,0,0,500,860756
2026-02-25T10:05:07.570103,20260225_095826,311,Strategic,Cautious,Strategic,0,0,500,683456
2026-02-25T10:05:07.570382,20260225_095826,312,Adaptive,Aggressive,Aggressive,0,0,500,93930
2026-02-25T10:05:07.570630,20260225_095826,313,Hoarder,Adaptive,Adaptive,0,0,500,297970
2026-02-25T10:05:07.570868,20260225_095826,314,SmartWorm,Cautious,Cautious,0,0,500,267882
2026-02-25T10:05:07.571178,20260225_095826,315,Cautious,SmartWorm,Cautious,0,0,500,884043
2026-02-25T10:05:07.571428,20260225_095826,316,Aggressive,SmartWorm,SmartWorm,0,0,500,483216
2026-02-25T10:05:07.571685,20260225_095826,317,Hoarder,Strategic,Strategic,0,0,500,8383
2026-02-25T10:05:07.572076,20260225_095826,318,Adaptive,Strategic,Strategic,0,0,500,956396
2026-02-25T10:05:07.572333,20260225_095826,319,Adaptive,Greedy,Adaptive,0,0,500,747299
2026-02-25T10:05:07.572559,20260225_095826,320,Hoarder,Greedy,Hoarder,0,0,500,820348
2026-02-25T10:05:07.572772,20260225_095826,321,Hoarder,SmartWorm,Hoarder,0,0,500,726912
2026-02-25T10:05:07.572991,20260225_095826,322,Adaptive,Cautious,Cautious,0,0,500,807972
2026-02-25T10:05:07.573228,20260225_095826,323,Hoarder,Aggressive,Aggressive,0,0,500,224105
2026-02-25T10:05:07.573506,20260225_095826,324,Cautious,Strategic,Cautious,0,0,500,314125
2026-02-25T10:05:07.573765,20260225_095826,325,Strategic,SmartWorm,SmartWorm,0,0,500,250536
2026-02-25T10:05:07.574040,20260225_095826,326,Aggressive,Hoarder,Hoarder,0,0,500,784707
2026-02-25T10:05:07.574309,20260225_095826,327,Cautious,Adaptive,Adaptive,0,0,500,383474
2026-02-25T10:05:07.574549,20260225_095826,328,Greedy,Hoarder,Greedy,0,0,125,470575
2026-02-25T10:05:07.574819,20260225_095826,329,Greedy,Strategic,Strategic,0,0,120,625001
2026-02-25T10:05:07.575100,20260225_095826,330,SmartWorm,Cautious,SmartWorm,0,0,500,116873
2026-02-25T10:05:07.575329,20260225_095826,331,Strategic,SmartWorm,Strategic,0,0,500,230800
2026-02-25T10:05:07.575548,20260225_095826,332,Adaptive,Greedy,Greedy,0,0,500,247492
2026-02-25T10:05:07.575807,20260225_095826,333,Greedy,Hoarder,Hoarder,0,0,500,944254
2026-02-25T10:05:07.576071,20260225_095826,334,Aggressive,Adaptive,Aggressive,0,0,500,973067
2026-02-25T10:05:07.576362,20260225_095826,335,Hoarder,Cautious,Cautious,0,0,500,187994
2026-02-25T10:05:07.576629,20260225_095826,336,Cautious,SmartWorm,Cautious,0,0,500,28629
2026-02-25T10:05:07.576855,20260225_095826,337,Hoarder,SmartWorm,Hoarder,0,0,500,961473
2026-02-25T10:05:07.577143,20260225_095826,338,Cautious,SmartWorm,Cautious,0,0,500,735812
2026-02-25T10:05:07.577384,20260225_095826,339,Cautious,Strategic,Cautious,0,0,500,940948
2026-02-25T10:05:07.577610,20260225_095826,340,Adaptive,Cautious,Adaptive,0,0,500,391604
2026-02-25T10:05:07.577920,20260225_095826,341,Aggressive,Greedy,Greedy,0,0,500,127871
2026-02-25T10:05:07.578153,20260225_095826,342,Adaptive,SmartWorm,SmartWorm,0,0,500,623899
2026-02-25T10:05:07.578371,20260225_095826,343,Greedy,SmartWorm,Greedy,0,0,500,914509
2026-02-25T10:05:07.578645,20260225_095826,344,Aggressive,SmartWorm,Aggressive,0,0,500,457965
2026-02-25T10:05:07.578912,20260225_095826,345,Aggressive,Adaptive,Adaptive,0,0,500,263881
2026-02-25T10:05:07.579198,20260225_095826,346,Hoarder,SmartWorm,Hoarder,0,0,500,64219
2026-02-25T10:05:07.579473,20260225_095826,347,Hoarder,Greedy,Hoarder,0,0,500,797149
2026-02-25T10:05:07.579690,20260225_095826,348,Aggressive,Cautious,Aggressive,0,0,500,720613
2026-02-25T10:05:07.579957,20260225_095826,349,Greedy,Strategic,Strategic,0,0,500,960382
2026-02-25T10:05:07.580248,20260225_095826,350,Adaptive,Greedy,Greedy,0,0,500,277656
2026-02-25T10:05:07.580491,20260225_095826,351,Greedy,Cautious,Greedy,0,0,500,758269
2026-02-25T10:05:07.580774,20260225_095826,352,SmartWorm,Hoarder,Hoarder,0,0,500,454354
2026-02-25T10:05:07.581056,20260225_095826,353,SmartWorm,Adaptive,SmartWorm,0,0,500,892846
2026-02-25T10:05:07.581315,20260225_095826,354,Cautious,SmartWorm,SmartWorm,0,0,500,12075
2026-02-25T10:05:07.581617,20260225_095826,355,SmartWorm,Aggressive,SmartWorm,0,0,123,822086
2026-02-25T10:05:07.581887,20260225_095826,356,Strategic,Adaptive,Adaptive,0,0,500,910799
2026-02-25T10:05:07.582145,20260225_095826,357,SmartWorm,Strategic,SmartWorm,0,0,500,440176
2026-02-25T10:05:07.582422,20260225_095826,358,Greedy,Strategic,Strategic,0,0,500,518536
2026-02-25T10:05:07.582652,20260225_095826,359,Aggressive,Hoarder,Aggressive,0,0,500,718374
2026-02-25T10:05:07.582887,20260225_095826,360,Strategic,Greedy,Greedy,0,0,500,723492
2026-02-25T10:05:07.583201,20260225_095826,361,SmartWorm,Strategic,SmartWorm,0,0,500,376275
2026-02-25T10:05:07.583463,20260225_095826,362,Aggressive,Cautious,Aggressive,0,0,500,722768
2026-02-25T10:05:07.583715,20260225_095826,363,SmartWorm,Greedy,SmartWorm,0,0,500,381726
2026-02-25T10:05:07.583964,20260225_095826,364,Strategic,SmartWorm,Strategic,0,0,500,280286
2026-02-25T10:05:07.584215,20260225_095826,365,Strategic,Cautious,Cautious,0,0,500,841182
2026-02-25T10:05:07.584478,20260225_095826,366,Cautious,Strategic,Cautious,0,0,500,430736
2026-02-25T10:05:07.584744,20260225_095826,367,Hoarder,SmartWorm,Hoarder,0,0,123,480308
2026-02-25T10:05:07.584989,20260225_095826,368,Cautious,Greedy,Greedy,0,0,500,328757
2026-02-25T10:05:07.585234,20260225_095826,369,Cautious,Strategic,Strategic,0,0,500,485775
2026-02-25T10:05:07.585462,20260225_095826,370,Hoarder,Cautious,Cautious,0,0,500,170505
2026-02-25T10:05:07.585745,20260225_095826,371,Strategic,Greedy,Greedy,0,0,500,691471
2026-02-25T10:05:07.586013,20260225_095826,372,Cautious,Aggressive,Aggressive,0,0,500,595664
2026-02-25T10:05:07.586307,20260225_095826,373,Greedy,Aggressive,Greedy,0,0,500,611432
2026-02-25T10:05:07.586567,20260225_095826,374,SmartWorm,Adaptive,SmartWorm,0,0,500,849309
2026-02-25T10:05:07.586789,20260225_095826,375,SmartWorm,Greedy,Greedy,0,0,500,747649
2026-02-25T10:05:07.587085,20260225_095826,376,Adaptive,SmartWorm,Adaptive,0,0,500,455940
2026-02-25T10:05:07.587329,20260225_095826,377,Greedy,Cautious,Greedy,0,0,500,42560
2026-02-25T10:05:07.587548,20260225_095826,378,SmartWorm,Hoarder,SmartWorm,0,0,500,576405
2026-02-25T10:05:07.587831,20260225_095826,379,Greedy,SmartWorm,Greedy,0,0,500,47303
2026-02-25T10:05:07.588097,20260225_095826,380,Adaptive,Aggressive,Adaptive,0,0,500,988252
2026-02-25T10:05:07.588361,20260225_095826,381,Hoarder,Cautious,Cautious,0,0,500,733626
2026-02-25T10:05:07.588638,20260225_095826,382,Greedy,SmartWorm,Greedy,0,0,500,269526
2026-02-25T10:05:07.588912,20260225_095826,383,Cautious,Aggressive,Cautious,0,0,500,151748
2026-02-25T10:05:07.589197,20260225_095826,384,Aggressive,Strategic,Aggressive,0,0,500,604620
2026-02-25T10:05:07.589462,20260225_095826,385,Strategic,SmartWorm,SmartWorm,0,0,500,85981
2026-02-25T10:05:07.589699,20260225_095826,386,Adaptive,Hoarder,Hoarder,0,0,500,323542
2026-02-25T10:05:07.589936,20260225_095826,387,Aggressive,SmartWorm,SmartWorm,0,0,500,666119
2026-02-25T10:05:07.590197,20260225_095826,388,Adaptive,Strategic,Adaptive,0,0,500,319439
2026-02-25T10:05:07.590426,20260225_095826,389,Adaptive,Strategic,Adaptive,0,0,500,439250
2026-02-25T10:05:07.590721,20260225_095826,390,Hoarder,Cautious,Hoarder,0,0,500,203080
2026-02-25T10:05:07.590937,20260225_095826,391,SmartWorm,Strategic,Strategic,0,0,500,412842
2026-02-25T10:05:07.591182,20260225_095826,392,Greedy,Aggressive,Aggressive,0,0,500,185905
2026-02-25T10:05:07.591441,20260225_095826,393,Strategic,Adaptive,Adaptive,0,0,500,71591
2026-02-25T10:05:07.591690,20260225_095826,394,SmartWorm,Cautious,SmartWorm,0,0,500,314624
2026-02-25T10:05:07.591944,20260225_095826,395,SmartWorm,Greedy,Greedy,0,0,500,638606
2026-02-25T10:05:07.592198,20260225_095826,396,Aggressive,Hoarder,Hoarder,0,0,136,93847
2026-02-25T10:05:07.592436,20260225_095826,397,Cautious,SmartWorm,Cautious,0,0,500,3830
2026-02-25T10:05:07.592734,20260225_095826,398,SmartWorm,Strategic,Strategic,0,0,500,917635
2026-02-25T10:05:07.592938,20260225_095826,399,Hoarder,Cautious,Cautious,0,0,500,827320
2026-02-25T10:05:07.593150,20260225_095826,400,Hoarder,Greedy,Hoarder,0,0,500,281941
2026-02-25T10:05:07.593360,20260225_095826,401,Adaptive,Strategic,Adaptive,0,0,500,930238
2026-02-25T10:05:07.593595,20260225_095826,402,Strategic,SmartWorm,Strategic,0,0,500,806867
2026-02-25T10:05:07.593866,20260225_095826,403,Aggressive,Hoarder,Hoarder,0,0,500,805089
2026-02-25T10:05:07.594082,20260225_095826,404,Cautious,SmartWorm,SmartWorm,0,0,500,477606
2026-02-25T10:05:07.594319,20260225_095826,405,SmartWorm,Strategic,Strategic,0,0,500,881067
2026-02-25T10:05:07.594587,20260225_095826,406,Cautious,Greedy,Greedy,0,0,500,868503
2026-02-25T10:05:07.594841,20260225_095826,407,Adaptive,Hoarder,Hoarder,0,0,500,96183
2026-02-25T10:05:07.595146,20260225_095826,408,Adaptive,Hoarder,Adaptive,0,0,500,130420
2026-02-25T10:05:07.595371,20260225_095826,409,Strategic,Aggressive,Aggressive,0,0,500,929989
2026-02-25T10:05:07.595599,20260225_095826,410,Cautious,Adaptive,Adaptive,0,0,500,754248
2026-02-25T10:05:07.595862,20260225_095826,411,Strategic,Greedy,Strategic,0,0,500,523027
2026-02-25T10:05:07.596138,20260225_095826,412,Adaptive,Greedy,Adaptive,0,0,500,480323
2026-02-25T10:05:07.596377,20260225_095826,413,Strategic,Cautious,Strategic,0,0,121,905577
2026-02-25T10:05:07.596685,20260225_095826,414,SmartWorm,Cautious,SmartWorm,0,0,500,727284
2026-02-25T10:05:07.596927,20260225_095826,415,Strategic,Greedy,Greedy,0,0,500,13640
2026-02-25T10:05:07.597221,20260225_095826,416,Adaptive,Cautious,Adaptive,0,0,500,283016
2026-02-25T10:05:07.597514,20260225_095826,417,Aggressive,Cautious,Aggressive,0,0,500,546855
2026-02-25T10:05:07.597727,20260225_095826,418,Greedy,Aggressive,Aggressive,0,0,500,204269
2026-02-25T10:05:07.597953,20260225_095826,419,Hoarder,SmartWorm,Hoarder,0,0,500,768700
2026-02-25T10:05:07.598214,20260225_095826,420,SmartWorm,Cautious,SmartWorm,0,0,500,997748
2026-02-25T10:05:07.598471,20260225_095826,421,Aggressive,Hoarder,Hoarder,0,0,500,289731
2026-02-25T10:05:07.598716,20260225_095826,422,Cautious,Aggressive,Aggressive,0,0,132,942917
2026-02-25T10:05:07.598987,20260225_095826,423,Greedy,SmartWorm,Greedy,0,0,500,915507
2026-02-25T10:05:07.599221,20260225_095826,424,Cautious,SmartWorm,Cautious,0,0,500,326510
2026-02-25T10:05:07.599479,20260225_095826,425,Strategic,Hoarder,Strategic,0,0,500,697117
2026-02-25T10:05:07.599768,20260225_095826,426,Strategic,Adaptive,Strategic,0,0,500,208063
2026-02-25T10:05:07.600007,20260225_095826,427,Adaptive,SmartWorm,SmartWorm,0,0,500,928327
2026-02-25T10:05:07.600242,20260225_095826,428,Strategic,SmartWorm,SmartWorm,0,0,500,109971
2026-02-25T10:05:07.600549,20260225_095826,429,Cautious,Adaptive,Adaptive,0,0,500,498096
2026-02-25T10:05:07.600820,20260225_095826,430,Cautious,Aggressive,Cautious,0,0,500,954033
2026-02-25T10:05:07.601062,20260225_095826,431,Cautious,Strategic,Strategic,0,0,500,801490
2026-02-25T10:05:07.601364,20260225_095826,432,Adaptive,Aggressive,Aggressive,0,0,500,551939
2026-02-25T10:05:07.601591,20260225_095826,433,Adaptive,Greedy,Greedy,0,0,500,597456
2026-02-25T10:05:07.601829,20260225_095826,434,Strategic,SmartWorm,Strategic,0,0,500,659959
2026-02-25T10:05:07.602116,20260225_095826,435,Strategic,Greedy,Strategic,0,0,500,158836
2026-02-25T10:05:07.602386,20260225_095826,436,Aggressive,Hoarder,Hoarder,0,0,500,151713
2026-02-25T10:05:07.602608,20260225_095826,437,Cautious,Aggressive,Aggressive,0,0,500,239134
2026-02-25T10:05:07.602833,20260225_095826,438,Hoarder,Aggressive,Hoarder,0,0,500,843837
2026-02-25T10:05:07.603066,20260225_095826,439,SmartWorm,Hoarder,SmartWorm,0,0,500,189537
2026-02-25T10:05:07.603287,20260225_095826,440,Cautious,Hoarder,Cautious,0,0,500,27756
2026-02-25T10:05:07.603522,20260225_095826,441,Adaptive,SmartWorm,Adaptive,0,0,500,804341
2026-02-25T10:05:07.603810,20260225_095826,442,Cautious,Hoarder,Hoarder,0,0,136,385953
2026-02-25T10:05:07.604099,20260225_095826,443,Cautious,SmartWorm,Cautious,0,0,500,312608
2026-02-25T10:05:07.604334,20260225_095826,444,Greedy,Aggressive,Aggressive,0,0,500,319254
2026-02-25T10:05:07.604615,20260225_095826,445,Greedy,Strategic,Greedy,0,0,500,16298
2026-02-25T10:05:07.604872,20260225_095826,446,Aggressive,Strategic,Aggressive,0,0,500,510700
2026-02-25T10:05:07.605103,20260225_095826,447,Aggressive,Adaptive,Adaptive,0,0,500,406556
2026-02-25T10:05:07.605356,20260225_095826,448,Greedy,Hoarder,Greedy,0,0,500,601204
2026-02-25T10:05:07.605591,20260225_095826,449,SmartWorm,Greedy,Greedy,0,0,134,256412
2026-02-25T10:05:07.605839,20260225_095826,450,Hoarder,Greedy,Hoarder,0,0,500,368144
2026-02-25T10:05:07.606130,20260225_095826,451,Adaptive,SmartWorm,Adaptive,0,0,500,274301
2026-02-25T10:05:07.606405,20260225_095826,452,Adaptive,Strategic,Adaptive,0,0,500,394422
2026-02-25T10:05:07.606613,20260225_095826,453,Cautious,Aggressive,Aggressive,0,0,500,214634
2026-02-25T10:05:07.606861,20260225_095826,454,Hoarder,SmartWorm,Hoarder,0,0,500,814144
2026-02-25T10:05:07.607127,20260225_095826,455,Adaptive,Aggressive,Aggressive,0,0,500,772461
2026-02-25T10:05:07.607348,20260225_095826,456,Strategic,Cautious,Cautious,0,0,500,439503
2026-02-25T10:05:07.607600,20260225_095826,457,Adaptive,Hoarder,Hoarder,0,0,500,292117
2026-02-25T10:05:07.607918,20260225_095826,458,Strategic,Aggressive,Aggressive,0,0,124,603572
2026-02-25T10:05:07.608181,20260225_095826,459,Adaptive,Greedy,Adaptive,0,0,500,595895
2026-02-25T10:05:07.608441,20260225_095826,460,Strategic,SmartWorm,Strategic,0,0,500,711149
2026-02-25T10:05:07.608734,20260225_095826,461,Hoarder,Aggressive,Hoarder,0,0,500,196084
2026-02-25T10:05:07.609012,20260225_095826,462,Greedy,Hoarder,Hoarder,0,0,500,600136
2026-02-25T10:05:07.609267,20260225_095826,463,Hoarder,Aggressive,Aggressive,0,0,500,679873
2026-02-25T10:05:07.609516,20260225_095826,464,Hoarder,Greedy,Greedy,0,0,500,696031
2026-02-25T10:05:07.609781,20260225_095826,465,Adaptive,Cautious,Adaptive,0,0,500,340129
2026-02-25T10:05:07.610023,20260225_095826,466,Adaptive,SmartWorm,Adaptive,0,0,500,674949
2026-02-25T10:05:07.610261,20260225_095826,467,Hoarder,Strategic,Hoarder,0,0,500,38313
2026-02-25T10:05:07.610530,20260225_095826,468,Hoarder,Adaptive,Adaptive,0,0,500,480217
2026-02-25T10:05:07.610778,20260225_095826,469,Hoarder,Strategic,Strategic,0,0,500,953359
2026-02-25T10:05:07.611058,20260225_095826,470,Hoarder,Adaptive,Adaptive,0,0,500,28880
2026-02-25T10:05:07.611326,20260225_095826,471,Greedy,Cautious,Cautious,0,0,500,283394
2026-02-25T10:05:07.611586,20260225_095826,472,Greedy,SmartWorm,Greedy,0,0,500,941077
2026-02-25T10:05:07.611888,20260225_095826,473,Greedy,Cautious,Greedy,0,0,500,878733
2026-02-25T10:05:07.612175,20260225_095826,474,SmartWorm,Hoarder,SmartWorm,0,0,500,153325
2026-02-25T10:05:07.612461,20260225_095826,475,Cautious,Greedy,Cautious,0,0,500,532706
2026-02-25T10:05:07.612736,20260225_095826,476,Hoarder,Adaptive,Hoarder,0,0,500,205883
2026-02-25T10:05:07.613005,20260225_095826,477,Strategic,Cautious,Strategic,0,0,500,224920
2026-02-25T10:05:07.613225,20260225_095826,478,Aggressive,Adaptive,Aggressive,0,0,500,258502
2026-02-25T10:05:07.613494,20260225_095826,479,Strategic,Cautious,Cautious,0,0,500,789438
2026-02-25T10:05:07.613751,20260225_095826,480,Strategic,Aggressive,Strategic,0,0,500,296620
2026-02-25T10:05:07.614022,20260225_095826,481,SmartWorm,Cautious,Cautious,0,0,500,164168
2026-02-25T10:05:07.614261,20260225_095826,482,Strategic,Greedy,Strategic,0,0,500,931418
2026-02-25T10:05:07.614559,20260225_095826,483,Cautious,Adaptive,Cautious,0,0,500,841192
2026-02-25T10:05:07.614786,20260225_095826,484,Adaptive,Greedy,Greedy,0,0,128,816367
2026-02-25T10:05:07.615020,20260225_095826,485,Adaptive,Aggressive,Aggressive,0,0,500,443096
2026-02-25T10:05:07.615306,20260225_095826,486,Greedy,Adaptive,Adaptive,0,0,500,378944
2026-02-25T10:05:07.615577,20260225_095826,487,Strategic,Aggressive,Strategic,0,0,500,999289
2026-02-25T10:05:07.615841,20260225_095826,488,Adaptive,Greedy,Adaptive,0,0,500,922914
2026-02-25T10:05:07.616098,20260225_095826,489,Cautious,Adaptive,Adaptive,0,0,500,804743
2026-02-25T10:05:07.616372,20260225_095826,490,Cautious,Greedy,Greedy,0,0,500,154489
2026-02-25T10:05:07.616632,20260225_095826,491,Cautious,Greedy,Greedy,0,0,500,153055
2026-02-25T10:05:07.616846,20260225_095826,492,Adaptive,SmartWorm,Adaptive,0,0,500,506326
2026-02-25T10:05:07.617083,20260225_095826,493,Adaptive,Greedy,Adaptive,0,0,139,838682
2026-02-25T10:05:07.617361,20260225_095826,494,Strategic,Adaptive,Strategic,0,0,500,119584
2026-02-25T10:05:07.617602,20260225_095826,495,Hoarder,SmartWorm,SmartWorm,0,0,500,757946
2026-02-25T10:05:07.617823,20260225_095826,496,Strategic,Adaptive,Adaptive,0,0,500,842873
2026-02-25T10:05:07.618057,20260225_095826,497,Aggressive,Greedy,Greedy,0,0,500,507890
2026-02-25T10:05:07.618284,20260225_095826,498,Hoarder,Cautious,Cautious,0,0,500,711797
2026-02-25T10:05:07.618547,20260225_095826,499,SmartWorm,Cautious,SmartWorm,0,0,500,308840
2026-02-25T10:05:07.618792,20260225_095826,500,Adaptive,Cautious,Cautious,0,0,126,113433
2026-02-25T10:05:07.619028,20260225_095826,501,Greedy,Strategic,Greedy,0,0,500,331254
2026-02-25T10:05:07.619283,20260225_095826,502,Cautious,Aggressive,Cautious,0,0,500,480063
2026-02-25T10:05:07.619564,20260225_095826,503,Cautious,Greedy,Cautious,0,0,500,528888
2026-02-25T10:05:07.619815,20260225_095826,504,SmartWorm,Greedy,SmartWorm,0,0,500,642503
2026-02-25T10:05:07.620150,20260225_095826,505,SmartWorm,Strategic,Strategic,0,0,500,28334
2026-02-25T10:05:07.620474,20260225_095826,506,Greedy,Cautious,Greedy,0,0,500,389062
2026-02-25T10:05:07.620766,20260225_095826,507,Aggressive,Greedy,Aggressive,0,0,500,455272
2026-02-25T10:05:07.621024,20260225_095826,508,SmartWorm,Strategic,SmartWorm,0,0,500,530574
2026-02-25T10:05:07.621318,20260225_095826,509,Hoarder,SmartWorm,SmartWorm,0,0,500,691918
2026-02-25T10:05:07.621548,20260225_095826,510,Adaptive,Strategic,Strategic,0,0,500,490316
2026-02-25T10:05:07.621815,20260225_095826,511,Greedy,Strategic,Strategic,0,0,500,810528
2026-02-25T10:05:07.622133,20260225_095826,512,Cautious,Hoarder,Hoarder,0,0,500,688908
2026-02-25T10:05:07.622372,20260225_095826,513,SmartWorm,Cautious,SmartWorm,0,0,115,612812
2026-02-25T10:05:07.622586,20260225_095826,514,Strategic,Aggressive,Aggressive,0,0,500,218995
2026-02-25T10:05:07.622801,20260225_095826,515,Aggressive,SmartWorm,Aggressive,0,0,500,375572
2026-02-25T10:05:07.623035,20260225_095826,516,Aggressive,Strategic,Aggressive,0,0,500,810100
2026-02-25T10:05:07.623289,20260225_095826,517,Aggressive,SmartWorm,SmartWorm,0,0,500,668229
2026-02-25T10:05:07.623534,20260225_095826,518,Adaptive,Cautious,Adaptive,0,0,500,174376
2026-02-25T10:05:07.623786,20260225_095826,519,Hoarder,SmartWorm,Hoarder,0,0,500,806573
2026-02-25T10:05:07.624035,20260225_095826,520,Hoarder,SmartWorm,SmartWorm,0,0,500,532286
2026-02-25T10:05:07.624274,20260225_095826,521,Cautious,Hoarder,Hoarder,0,0,500,885056
2026-02-25T10:05:07.624516,20260225_095826,522,Aggressive,SmartWorm,Aggressive,0,0,500,698985
2026-02-25T10:05:07.624743,20260225_095826,523,Cautious,Greedy,Greedy,0,0,500,642561
2026-02-25T10:05:07.624976,20260225_095826,524,SmartWorm,Cautious,Cautious,0,0,500,19799
2026-02-25T10:05:07.625216,20260225_095826,525,Greedy,SmartWorm,Greedy,0,0,500,151266
2026-02-25T10:05:07.625451,20260225_095826,526,Hoarder,SmartWorm,Hoarder,0,0,500,359948
2026-02-25T10:05:07.625681,20260225_095826,527,Strategic,Adaptive,Adaptive,0,0,500,484678
2026-02-25T10:05:07.625938,20260225_095826,528,Adaptive,Greedy,Adaptive,0,0,500,437795
2026-02-25T10:05:07.626211,20260225_095826,529,Aggressive,Hoarder,Hoarder,0,0,500,447551
2026-02-25T10:05:07.626433,20260225_095826,530,Cautious,Hoarder,Cautious,0,0,500,590524
2026-02-25T10:05:07.626693,20260225_095826,531,Cautious,Greedy,Cautious,0,0,500,106883
2026-02-25T10:05:07.626943,20260225_095826,532,Cautious,Strategic,Cautious,0,0,500,778105
2026-02-25T10:05:07.627165,20260225_095826,533,Cautious,Aggressive,Cautious,0,0,500,47561
2026-02-25T10:05:07.627446,20260225_095826,534,Aggressive,Greedy,Aggressive,0,0,500,175186
2026-02-25T10:05:07.627662,20260225_095826,535,Adaptive,Greedy,Greedy,0,0,500,893690
2026-02-25T10:05:07.627907,20260225_095826,536,Greedy,Cautious,Cautious,0,0,500,472080
2026-02-25T10:05:07.628261,20260225_095826,537,Hoarder,Cautious,Cautious,0,0,500,452856
2026-02-25T10:05:07.628503,20260225_095826,538,Aggressive,SmartWorm,Aggressive,0,0,500,294829
2026-02-25T10:05:07.628727,20260225_095826,539,Greedy,SmartWorm,SmartWorm,0,0,500,599544
2026-02-25T10:05:07.628990,20260225_095826,540,Cautious,SmartWorm,Cautious,0,0,500,473803
2026-02-25T10:05:07.629222,20260225_095826,541,Aggressive,Adaptive,Aggressive,0,0,500,475593
